id,objectid,id_dto.x,nombre,tipo,estrategia,politica,lineas_acc,zn_fun_mic,pn_pol_rie,sup_ha,ID.PROYECTO,NOMBRE.PROYECTO,DESCRIPCIÓN.GENERAL,id_dto.y,RESPONSABLE.MUNICIPAL,INSTANCIAS.COORDINACION.ESTATAL,INSTANCIAS.COORDINACION.FEDERAL,SUBSISTEMA
90,90,DU-REP-16,LOMA REAL,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16, LA-GU-MEJ-17",Descarga,Adaptación,37.1667,NA,NA,NA,NA,NA,NA,NA,NA
9,9,DR-76,Tacícuaro,Rural,Gestión ambiental,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16, LA-GU-MEJ-17",Descarga,Adaptación,95.4638,NA,NA,NA,NA,NA,NA,NA,NA
10,10,DR-41,Cuto,Rural,Gestión ambiental,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16, LA-GU-MEJ-17",Transición,Mitigación,163.04,NA,NA,NA,NA,NA,NA,NA,NA
12,12,DR-71,Teremendo de los Reyes,Rural,Gestión ambiental,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16, LA-GU-MEJ-17",Transición,Mitigación,60.0567,NA,NA,NA,NA,NA,NA,NA,NA
14,14,DR-88,La Estancia,Rural,Gestión ambiental,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16, LA-GU-MEJ-17",Descarga,Adaptación,302.847,NA,NA,NA,NA,NA,NA,NA,NA
25,25,DR-32,Cerro La Palmilla,Rural,Gestión ambiental,Preservación,"LA-P01, LA-P02, LA-P03",Recarga,Prevención,1353.83,NA,NA,NA,NA,NA,NA,NA,NA
26,26,DR-70,Aracurio,Rural,Gestión ambiental,Restauración,"LA-PR01, LA-PR02, LA-PR03, LA-PR04",Recarga,Prevención,695.497,NA,NA,NA,NA,NA,NA,NA,NA
27,27,DR-31,Cerro Chino,Rural,Gestión ambiental,Preservación,"LA-P02, LA-P03, LA-P04, LA-P05, LA-AM-RNAT02, LA-AM-RNAT08",Recarga,Prevención,2505.21,NA,NA,NA,NA,NA,NA,NA,NA
18,18,DR-74,Banco de Material,Rural,Gestión ambiental,Restauración,"LA-PR01, LA-PR04, LA-AM-REC04",Transición,Mitigación,251.056,NA,NA,NA,NA,NA,NA,NA,NA
19,19,DR-75,San Nicolás Obispo - Agrícola,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-RNAT01, LA-AM-RNAT02, LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Descarga,Adaptación,319.067,NA,NA,NA,NA,NA,NA,NA,NA
20,20,DR-21,El Reparo,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-RNAT01, LA-AM-RNAT02, LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Recarga,Prevención,3865.94,NA,NA,NA,NA,NA,NA,NA,NA
21,21,DR-42,La Concepción,Rural,Gestión ambiental,Restauración,"LA-AM-RNAT01, LA-AM-RNAT02, LA-AM-RNAT05, LA-AM-RNAT06, LA-AM-RNAT08",Recarga,Prevención,1587.19,NA,NA,NA,NA,NA,NA,NA,NA
22,22,DR-33,Planicie Teremendo,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,465.345,NA,NA,NA,NA,NA,NA,NA,NA
24,24,DR-67,Joyitas,Rural,Gestión ambiental,Restauración,"LA-PR01, LA-PR02, LA-PR03, LA-AM-REC02, LA-AM-REC04, LA-AM-RNAT05, LA-AM-RNAT08, LA-AM-ECO01, LA-AM-ECO02",Transición,Mitigación,3127.27,NA,NA,NA,NA,NA,NA,NA,NA
28,28,DR-30,Teremendo Jasso,Rural,Gestión ambiental,Restauración,"LA-P02, LA-P03, LA-P04, LA-AM-RNAT02, LA-AM-RNAT04, LA-AM-RNAT05, LA-AM-RNAT06, LA-AM-RNAT07, LA-AM-RNAT08",Transición,Mitigación,561.89,NA,NA,NA,NA,NA,NA,NA,NA
29,29,DR-29,Montañas del Oeste,Rural,Gestión ambiental,Preservación,"LA-PR01, LA-PR02, LA-PR03, LA-PR04",Transición,Mitigación,1392.58,NA,NA,NA,NA,NA,NA,NA,NA
59,59,DR-57,Buenavista,Rural,Gestión ambiental,Restauración,"LA-P03, LA-P04, LA-PR03, LA-PR04, LA-AM-ECO02, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,2010.37,NA,NA,NA,NA,NA,NA,NA,NA
30,30,DR-68,Asiento de Piedra,Rural,Gestión ambiental,Restauración,"LA-PR03, LA-PR04, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,1572.01,NA,NA,NA,NA,NA,NA,NA,NA
31,31,DR-28,San Bernabé,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,844.116,NA,NA,NA,NA,NA,NA,NA,NA
32,32,DR-69,Coro Grande,Rural,Gestión ambiental,Aprovechamiento,"LA-PR04, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Recarga,Prevención,2657.63,NA,NA,NA,NA,NA,NA,NA,NA
33,33,DR-37,Cerro el Reparo,Rural,Gestión ambiental,Restauración,"LA-AM-REC02, LA-AM-REC04, LA-AM-RNAT05, LA-AM-RNAT06, LA-AM-RNAT07, LA-AM-RNAT08, LA-AM-ECO01",Recarga,Prevención,1069.17,NA,NA,NA,NA,NA,NA,NA,NA
34,34,DR-35,San Antonio Carupo,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-RNAT05, LA-AM-RNAT06, LA-AM-ECO06",Descarga,Adaptación,1770.51,NA,NA,NA,NA,NA,NA,NA,NA
36,36,DR-02,La Carbonera,Rural,Gestión ambiental,Restauración,"LA-PR03, LA-PR04, LA-AM-RNAT02, LA-AM-RNAT07, LA-AM-RNAT08",Recarga,Prevención,1134.6,NA,NA,NA,NA,NA,NA,NA,NA
37,37,DR-01,Cañadas,Rural,Gestión ambiental,Preservación,"LA-PR01, LA-PR02, LA-PR03, LA-PR04, LA-AM-ECO04, LA-AM-ECO05",Recarga,Prevención,1399.56,NA,NA,NA,NA,NA,NA,NA,NA
38,38,DR-39,San Marcos,Rural,Gestión ambiental,Restauración,"LA-PR02, LA-PR03, LA-PR04, LA-AM-RNAT05, LA-AM-RNAT06",Recarga,Prevención,509.754,NA,NA,NA,NA,NA,NA,NA,NA
39,39,DR-05,La Presa,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,481.659,NA,NA,NA,NA,NA,NA,NA,NA
106,106,DU-NE-23,PUNHUATO,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08, LA-GU-MEJ-09, LA-GU-MEJ-15",Descarga,Adaptación,81.486,NA,NA,NA,NA,NA,NA,NA,NA
40,40,DR-06,El Pino Cuate,Rural,Gestión ambiental,Restauración,"LA-PR02, LA-PR03, LA-AM-RNAT05, LA-AM-RNAT06, LA-AM-RNAT07, LA-AM-RNAT08",Recarga,Prevención,1976.48,NA,NA,NA,NA,NA,NA,NA,NA
41,41,DR-47,El Resumidero,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,462.88,NA,NA,NA,NA,NA,NA,NA,NA
45,45,DR-26,Montañas del Oeste,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-ECO01, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Recarga,Prevención,816.826,NA,NA,NA,NA,NA,NA,NA,NA
42,42,DR-40,Jerécuaro,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-RNAT01, LA-AM-RNAT02, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Recarga,Prevención,723.618,NA,NA,NA,NA,NA,NA,NA,NA
43,43,DR-72,Cerritos,Rural,Gestión ambiental,Aprovechamiento,"LA-PR02, LA-PR03, LA-PR04, LA-AM-RNAT06, LA-AM-RNAT07, LA-AM-RNAT08, LA-AM-ECO05",Transición,Mitigación,863.031,NA,NA,NA,NA,NA,NA,NA,NA
108,108,DU-NE-06,EJIDAL OCOLUSEN,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-08,",Descarga,Adaptación,39.1279,NA,NA,NA,NA,NA,NA,NA,NA
109,109,DU-NE-16,ELECTRICISTAS,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,73.9413,NA,NA,NA,NA,NA,NA,NA,NA
44,44,DR-27,Montañas del Oeste,Rural,Gestión ambiental,Restauración,"LA-P04, LA-AM-ECO02, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,586.023,NA,NA,NA,NA,NA,NA,NA,NA
65,65,DR-13,ANP Pico Azul - Ichaqueo,Rural,Gestión ambiental,Aprovechamiento,"LA-P02, LA-P03, LA-P04, LA-PR04, LA-AM-ECO01, LA-AM-ECO05",Recarga,Prevención,708.094,NA,NA,NA,NA,NA,NA,NA,NA
47,47,DR-65,Capula-Tacícuaro- Agrícola,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-RNAT01, LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Descarga,Adaptación,619.513,NA,NA,NA,NA,NA,NA,NA,NA
52,52,DR-09,ANP Pico Azul - Cerro Aparicio,Rural,Gestión ambiental,Preservación,"LA-P01, LA-P02, LA-P03, LA-P04, LA-P05, LA-AM-REC02, LA-AM-REC03, LA-AM-REC04",Recarga,Prevención,567.329,NA,NA,NA,NA,NA,NA,NA,NA
48,48,DR-24,Iratzio,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,410.51,NA,NA,NA,NA,NA,NA,NA,NA
49,49,DR-23,Cuanajillo Grande,Rural,Gestión ambiental,Restauración,"LA-AM-RNAT02, LA-AM-RNAT03, LA-AM-RNAT04, LA-AM-ECO05, LA-AM-ECO06",Recarga,Prevención,2222.99,NA,NA,NA,NA,NA,NA,NA,NA
110,110,DU-NE-15,VENURA PUENTE,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09",Descarga,Adaptación,78.8831,NA,NA,NA,NA,NA,NA,NA,NA
111,111,DU-NE-14,FELIX IRETA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01,  LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08,",Descarga,Adaptación,146.292,NA,NA,NA,NA,NA,NA,NA,NA
50,50,DR-53,ANP Pico Azul - Parteaguas Atécuaro,Rural,Gestión ambiental,Preservación,"LA-P01, LA-P02, LA-P03, LA-P04, LA-P05, LA-AM-RNAT07, LA-AM-RNAT08",Recarga,Prevención,1273.12,NA,NA,NA,NA,NA,NA,NA,NA
55,55,DR-54,ANP Pico Azul - Umécuaro,Rural,Gestión ambiental,Preservación,"LA-P02, LA-P03, LA-P04, LA-P05",Recarga,Prevención,350.497,NA,NA,NA,NA,NA,NA,NA,NA
56,56,DR-15,ANP Pico Azul - Los Laureles,Rural,Gestión ambiental,Preservación,"LA-P02, LA-P03, LA-P04, LA-P05",Recarga,Prevención,1282.52,NA,NA,NA,NA,NA,NA,NA,NA
57,57,DR-16,Santas Marías,Rural,Gestión ambiental,Restauración,"LA-PR01, LA-PR02, LA-PR03, LA-PR04, LA-AM-REC04",Transición,Mitigación,1884.55,NA,NA,NA,NA,NA,NA,NA,NA
51,51,DR-61,Uruapilla,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,1164.64,NA,NA,NA,NA,NA,NA,NA,NA
53,53,DR-10,ANP Pico Azul - Barranca de agua,Rural,Gestión ambiental,Restauración,"LA-P01, LA-P02, LA-P03, LA-AM-REC02, LA-AM-REC03, LA-AM-REC04",Recarga,Prevención,1479.92,NA,NA,NA,NA,NA,NA,NA,NA
54,54,DR-12,ANP Pico Azul - La Cuadrilla,Rural,Gestión ambiental,Preservación,"LA-P02, LA-P03, LA-P04, LA-P05",Recarga,Prevención,1530.81,NA,NA,NA,NA,NA,NA,NA,NA
94,94,DU-REP-09,SAN ISIDRO ITZICUARO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-15",Descarga,Adaptación,165.699,NA,NA,NA,NA,NA,NA,NA,NA
60,60,DR-19,Cerro El Rincón,Rural,Gestión ambiental,Preservación,"LA-P02, LA-P03, LA-PR03, LA-PR04, LA-AM-ECO01, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO06",Transición,Mitigación,1968.18,NA,NA,NA,NA,NA,NA,NA,NA
61,61,DR-86,Arroyo Colorado,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-RNAT01, LA-AM-RNAT02, LA-AM-RNAT06, LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO05",Transición,Mitigación,1221.43,NA,NA,NA,NA,NA,NA,NA,NA
70,70,DR-84,Huertitas - Cárcavas,Rural,Gestión ambiental,Restauración,"LA-PR01, LA-PR02, LA-PR03, LA-AM-REC02, LA-AM-REC04",Transición,Mitigación,542.782,NA,NA,NA,NA,NA,NA,NA,NA
85,85,DU-REP-17,GERTRUDIS SANCHES,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-05, LA-GU-INT-06, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-14, LA-GU-INT-15",Descarga,Adaptación,309.604,NA,NA,NA,NA,NA,NA,NA,NA
63,63,DR-80,Cerro el Gigante,Rural,Gestión ambiental,Restauración,"LA-AM-REC02, LA-AM-REC03, LA-AM-REC04",Recarga,Prevención,220.125,NA,NA,NA,NA,NA,NA,NA,NA
66,66,DR-14,ANP Pico Azul - Pueblo Viejo,Rural,Gestión ambiental,Preservación,"LA-P01, LA-P02, LA-P03, LA-P04, LA-P05",Recarga,Prevención,851.731,NA,NA,NA,NA,NA,NA,NA,NA
67,67,DR-11,ANP Pico Azul - Tumbisca,Rural,Gestión ambiental,Restauración,"LA-AM-REC01, LA-AM-REC02, LA-AM-REC04",Transición,Mitigación,742.007,NA,NA,NA,NA,NA,NA,NA,NA
68,68,DR-81,Atécuaro agrícola,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-RNAT01, LA-AM-RNAT06, LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,880.783,NA,NA,NA,NA,NA,NA,NA,NA
69,69,DR-85,Cerro Las Animas,Rural,Gestión ambiental,Restauración,"LA-AM-RNAT06, LA-AM-RNAT07, LA-AM-RNAT08, LA-AM-ECO06",Recarga,Prevención,641.036,NA,NA,NA,NA,NA,NA,NA,NA
119,119,DU-IND-01,MOLINO DE PARRAS,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,34.996,NA,NA,NA,NA,NA,NA,NA,NA
71,71,DR-83,Bosques de Atécuaro,Rural,Gestión ambiental,Preservación,"LA-P02, LA-P03, LA-P04, LA-PR04, LA-AM-REC02, LA-AM-REC04",Transición,Mitigación,925.717,NA,NA,NA,NA,NA,NA,NA,NA
72,72,DR-18,Cerro La Peña Tajada,Rural,Gestión ambiental,Restauración,"LA-PR01, LA-PR02, LA-PR03, LA-PR04, LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO05, LA-AM-ECO06",Recarga,Prevención,842.48,NA,NA,NA,NA,NA,NA,NA,NA
78,78,DR-08,Los Pirules,Rural,Gestión ambiental,Restauración,"LA-AM-REC02, LA-AM-REC04",Recarga,Prevención,382.546,NA,NA,NA,NA,NA,NA,NA,NA
73,73,DR-55,Loma Caliente,Rural,Gestión ambiental,Aprovechamiento,"LA-PR01, LA-PR02, LA-PR03, LA-PR04, LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,1505.04,NA,NA,NA,NA,NA,NA,NA,NA
74,74,DR-56,ANP Pico Azul - Puerto del Madroño,Rural,Gestión ambiental,Preservación,"LA-P01, LA-P02, LA-P03, LA-P04, LA-AM-ECO05, LA-AM-ECO06",Recarga,Prevención,300.139,NA,NA,NA,NA,NA,NA,NA,NA
75,75,DR-58,Tirio,Rural,Gestión ambiental,Aprovechamiento,"LA-AM-REC04, LA-AM-RNAT01, LA-AM-ECO01, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04, LA-AM-ECO05, LA-AM-ECO06",Transición,Mitigación,909.605,NA,NA,NA,NA,NA,NA,NA,NA
76,76,DR-36,Cerro el Picacho,Rural,Gestión ambiental,Restauración,"LA-P02, LA-P03, LA-P04, LA-P05",Recarga,Prevención,1365.59,NA,NA,NA,NA,NA,NA,NA,NA
77,77,DR-44,ANP - Francisco Zarco,Rural,Gestión ambiental,Preservación,"LA-AM-REC01, LA-AM-REC02, LA-AM-REC04",Transición,Mitigación,17.9273,NA,NA,NA,NA,NA,NA,NA,NA
83,83,DU-REP-05,PRADOS VERDES,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16, LA-GU-MEJ-17",Descarga,Adaptación,234.891,NA,NA,NA,NA,NA,NA,NA,NA
79,79,DR-45,Coronillas,Rural,Gestión ambiental,Restauración,"LA-AM-REC02, LA-AM-REC04",Recarga,Prevención,515.561,NA,NA,NA,NA,NA,NA,NA,NA
84,84,DU-REP-06,GUADALUPE,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16, LA-GU-MEJ-17",Descarga,Adaptación,368.258,NA,NA,NA,NA,NA,NA,NA,NA
86,86,DU-REP-15,SOLIDARIDAD,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-04, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16, LA-GU-MEJ-17",Descarga,Adaptación,267.834,NA,NA,NA,NA,NA,NA,NA,NA
80,80,DR-48,San José de las Torres,Rural,Gestión ambiental,Aprovechamiento,"LA-PR01, LA-PR04, LA-AM-ECO02, LA-AM-ECO03, LA-AM-ECO04",Transición,Mitigación,1072.96,NA,NA,NA,NA,NA,NA,NA,NA
81,81,DU-REP-13,DEFENSORES DE PUEBLA,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-13, LA-GU-MEJ-14, LA-GU-MEJ-15, LA-GU-MEJ-16",Descarga,Adaptación,147.862,NA,NA,NA,NA,NA,NA,NA,NA
91,91,DU-REP-18,TORREON NUEVO,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-05, LA-GU-INT-06, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-12, LA-GU-INT-13, LA-GU-INT-14, LA-GU-INT-15",Descarga,Adaptación,379.813,NA,NA,NA,NA,NA,NA,NA,NA
102,102,DU-NE-22,MIRADOR PUNHUATO,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-05, LA-GU-MEJ-06, LA-GU-MEJ-07, LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-16",Descarga,Adaptación,149.149,NA,NA,NA,NA,NA,NA,NA,NA
96,96,DU-REP-01,BOSQUE BICENTENARIO,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,243.772,NA,NA,NA,NA,NA,NA,NA,NA
104,104,DU-NE-20,VASCO DE QUIROGA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,51.7798,NA,NA,NA,NA,NA,NA,NA,NA
130,130,DU-IND-17,LOMAS DEL VALLE,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,178.957,NA,NA,NA,NA,NA,NA,NA,NA
101,101,DU-NE-05,JARDINES DEL RINCÓN,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08",Descarga,Adaptación,95.8718,NA,NA,NA,NA,NA,NA,NA,NA
112,112,DU-NE-08,EL MONASTERIO,Urbano,Gestión urbana,Mejoramiento integral,"LA-GU-MEJ-01, LA-GU-MEJ-02, LA-GU-MEJ-03, LA-GU-MEJ-07, LA-GU-MEJ-08,LA-GU-MEJ-09, LA-GU-MEJ-10, LA-GU-MEJ-11, LA-GU-MEJ-12, LA-GU-MEJ-15,",Transición,Mitigación,209.368,NA,NA,NA,NA,NA,NA,NA,NA
113,113,DU-NE-07,SANTA MARÍA,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08,",Descarga,Adaptación,328.69,NA,NA,NA,NA,NA,NA,NA,NA
114,114,DU-NE-12,VILLAS DEL SUR,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-02, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-13, LA-GU-INT-15",Transición,Mitigación,132.142,NA,NA,NA,NA,NA,NA,NA,NA
115,115,DU-NE-03,PUERTO DE BUENAVISTA,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-03, LA-GU-INT-04, LA-GU-INT-07, LA-GU-INT-08, LA-GU-INT-09, LA-GU-INT-10, LA-GU-INT-11, LA-GU-INT-13",Transición,Mitigación,385.229,NA,NA,NA,NA,NA,NA,NA,NA
121,121,DU-IND-04,VALLE QUIETO,Urbano,Gestión urbana,Consolidación,"LA-GU-CON-01, LA-GU-CON-02, LA-GU-CON-03, LA-GU-CON-04, LA-GU-CON-05, LA-GU-CON-06, LA-GU-CON-07, LA-GU-CON-08, LA-GU-CON-09, LA-GU-CON-10",Descarga,Adaptación,134.305,NA,NA,NA,NA,NA,NA,NA,NA
116,116,DU-NE-01,CIUDAD SALUD,Urbano,Gestión urbana,Integración y control del crecimiento,"LA-GU-INT-01, LA-GU-INT-03, LA-GU-INT-07, LA-GU-INT-11, LA-GU-INT-12",Descarga,Adaptación,387.029,NA,NA,NA,NA,NA,NA,NA,NA
